"","subj","order","cond","item","questionRT","questionAcc","region","Xstart","Xend","Ystart","Yend","fixationtype","value","words","wordsLen","logValue","type","reg.name","lure.type","lure.match","cond.code"
"113441",25,161,4,20,2748,1,"3",35,55,0,0,"ff",315," incompetent lawyers",20,5.75257263882563,"refl","target","qp","mismatch","qp_mismatch"
"113448",25,161,4,20,2748,1,"3",35,55,0,0,"tt",794," incompetent lawyers",20,6.67708346124714,"refl","target","qp","mismatch","qp_mismatch"
"113449",25,161,4,20,2748,1,"3",35,55,0,0,"rr",NA," incompetent lawyers",20,NA,"refl","target","qp","mismatch","qp_mismatch"
"113451",25,161,4,20,2748,1,"4",55,62,0,0,"ff",406," humili",7,6.00635315960173,"refl","precrit","qp","mismatch","qp_mismatch"
"113458",25,161,4,20,2748,1,"4",55,62,0,0,"tt",622," humili",7,6.43294009273918,"refl","precrit","qp","mismatch","qp_mismatch"
"113459",25,161,4,20,2748,1,"4",55,62,0,0,"rr",216," humili",7,5.37527840768417,"refl","precrit","qp","mismatch","qp_mismatch"
"113471",25,161,4,20,2748,1,"5",62,73,0,0,"ff",201,"ate herself",11,5.30330490805908,"refl","crit","qp","mismatch","qp_mismatch"
"113478",25,161,4,20,2748,1,"5",62,73,0,0,"tt",338,"ate herself",11,5.82304589548302,"refl","crit","qp","mismatch","qp_mismatch"
"113479",25,161,4,20,2748,1,"5",62,73,0,0,"rr",137,"ate herself",11,4.91998092582813,"refl","crit","qp","mismatch","qp_mismatch"
"113481",25,161,4,20,2748,1,"6",73,92,0,0,"ff",213," during a stressful",19,5.36129216570943,"refl","spillover","qp","mismatch","qp_mismatch"
"113488",25,161,4,20,2748,1,"6",73,92,0,0,"tt",916," during a stressful",19,6.82001636467413,"refl","spillover","qp","mismatch","qp_mismatch"
"113489",25,161,4,20,2748,1,"6",73,92,0,0,"rr",NA," during a stressful",19,NA,"refl","spillover","qp","mismatch","qp_mismatch"
"113491",25,161,4,20,2748,1,"7",92,100,0,0,"ff",233," witness",8,5.4510384535657,"refl","prefinal","qp","mismatch","qp_mismatch"
"113498",25,161,4,20,2748,1,"7",92,100,0,0,"tt",332," witness",8,5.80513496891649,"refl","prefinal","qp","mismatch","qp_mismatch"
"113499",25,161,4,20,2748,1,"7",92,100,0,0,"rr",99," witness",8,4.59511985013459,"refl","prefinal","qp","mismatch","qp_mismatch"
"113501",25,161,4,20,2748,1,"8",100,115,0,0,"ff",188," interrogation.",15,5.23644196282995,"refl","final","qp","mismatch","qp_mismatch"
"113508",25,161,4,20,2748,1,"8",100,115,0,0,"tt",918," interrogation.",15,6.82219739062049,"refl","final","qp","mismatch","qp_mismatch"
"113509",25,161,4,20,2748,1,"8",100,115,0,0,"rr",730," interrogation.",15,6.59304453414244,"refl","final","qp","mismatch","qp_mismatch"
"113631",25,55,4,24,3878,1,"1",0,21,0,0,"ff",190,"No corrupt councilman",21,5.24702407216049,"refl","lure","qp","mismatch","qp_mismatch"
"113638",25,55,4,24,3878,1,"1",0,21,0,0,"tt",774,"No corrupt councilman",21,6.65157187358973,"refl","lure","qp","mismatch","qp_mismatch"
"113639",25,55,4,24,3878,1,"1",0,21,0,0,"rr",430,"No corrupt councilman",21,6.06378520868761,"refl","lure","qp","mismatch","qp_mismatch"
"113641",25,55,4,24,3878,1,"2",21,40,0,0,"ff",393," would suggest that",19,5.97380961186926,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"113648",25,55,4,24,3878,1,"2",21,40,0,0,"tt",2015," would suggest that",19,7.60837447438078,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"113649",25,55,4,24,3878,1,"2",21,40,0,0,"rr",1327," would suggest that",19,7.19067603433221,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"113651",25,55,4,24,3878,1,"3",40,61,0,0,"ff",242," influential senators",21,5.48893772615669,"refl","target","qp","mismatch","qp_mismatch"
"113658",25,55,4,24,3878,1,"3",40,61,0,0,"tt",2202," influential senators",21,7.69712131728263,"refl","target","qp","mismatch","qp_mismatch"
"113659",25,55,4,24,3878,1,"3",40,61,0,0,"rr",1960," influential senators",21,7.58069975222456,"refl","target","qp","mismatch","qp_mismatch"
"113661",25,55,4,24,3878,1,"4",61,62,0,0,"ff",NA," ",1,NA,"refl","precrit","qp","mismatch","qp_mismatch"
"113668",25,55,4,24,3878,1,"4",61,62,0,0,"tt",218," ",1,5.38449506278909,"refl","precrit","qp","mismatch","qp_mismatch"
"113669",25,55,4,24,3878,1,"4",61,62,0,0,"rr",218," ",1,5.38449506278909,"refl","precrit","qp","mismatch","qp_mismatch"
"113671",25,55,4,24,3878,1,"5",62,73,0,0,"ff",473,"put herself",11,6.15909538849193,"refl","crit","qp","mismatch","qp_mismatch"
"113678",25,55,4,24,3878,1,"5",62,73,0,0,"tt",1296,"put herself",11,7.16703787691222,"refl","crit","qp","mismatch","qp_mismatch"
"113679",25,55,4,24,3878,1,"5",62,73,0,0,"rr",823,"put herself",11,6.71295620067707,"refl","crit","qp","mismatch","qp_mismatch"
"113681",25,55,4,24,3878,1,"6",73,95,0,0,"ff",194," through an exhaustive",22,5.26785815906333,"refl","spillover","qp","mismatch","qp_mismatch"
"113688",25,55,4,24,3878,1,"6",73,95,0,0,"tt",2520," through an exhaustive",22,7.83201418050547,"refl","spillover","qp","mismatch","qp_mismatch"
"113689",25,55,4,24,3878,1,"6",73,95,0,0,"rr",778," through an exhaustive",22,6.65672652417839,"refl","spillover","qp","mismatch","qp_mismatch"
"113691",25,55,4,24,3878,1,"7",95,106,0,0,"ff",251," background",11,5.52545293913178,"refl","prefinal","qp","mismatch","qp_mismatch"
"113698",25,55,4,24,3878,1,"7",95,106,0,0,"tt",892," background",11,6.79346613258001,"refl","prefinal","qp","mismatch","qp_mismatch"
"113699",25,55,4,24,3878,1,"7",95,106,0,0,"rr",641," background",11,6.46302945692067,"refl","prefinal","qp","mismatch","qp_mismatch"
"113701",25,55,4,24,3878,1,"8",106,113,0,0,"ff",228," check.",7,5.42934562895444,"refl","final","qp","mismatch","qp_mismatch"
"113708",25,55,4,24,3878,1,"8",106,113,0,0,"tt",228," check.",7,5.42934562895444,"refl","final","qp","mismatch","qp_mismatch"
"113709",25,55,4,24,3878,1,"8",106,113,0,0,"rr",NA," check.",7,NA,"refl","final","qp","mismatch","qp_mismatch"
"113791",25,61,2,6,3923,0,"1",0,24,0,0,"ff",328,"The destitute noblewoman",24,5.79301360838414,"refl","lure","np","mismatch","np_mismatch"
"113798",25,61,2,6,3923,0,"1",0,24,0,0,"tt",2655,"The destitute noblewoman",24,7.88419993367604,"refl","lure","np","mismatch","np_mismatch"
"113799",25,61,2,6,3923,0,"1",0,24,0,0,"rr",2014,"The destitute noblewoman",24,7.60787807327851,"refl","lure","np","mismatch","np_mismatch"
"113801",25,61,2,6,3923,0,"2",24,47,0,0,"ff",343," could not believe that",23,5.83773044716594,"refl","matrix.pred","np","mismatch","np_mismatch"
"113808",25,61,2,6,3923,0,"2",24,47,0,0,"tt",1799," could not believe that",23,7.49498623395053,"refl","matrix.pred","np","mismatch","np_mismatch"
"113809",25,61,2,6,3923,0,"2",24,47,0,0,"rr",895," could not believe that",23,6.79682371827486,"refl","matrix.pred","np","mismatch","np_mismatch"
"113881",25,61,2,6,3923,0,"3",47,63,0,0,"ff",340," lazy housemaids",16,5.82894561761021,"refl","target","np","mismatch","np_mismatch"
"113888",25,61,2,6,3923,0,"3",47,63,0,0,"tt",2028," lazy housemaids",16,7.61480536471107,"refl","target","np","mismatch","np_mismatch"
"113889",25,61,2,6,3923,0,"3",47,63,0,0,"rr",1435," lazy housemaids",16,7.26892012819372,"refl","target","np","mismatch","np_mismatch"
"113891",25,61,2,6,3923,0,"4",63,70,0,0,"ff",453," motiva",7,6.11589212548303,"refl","precrit","np","mismatch","np_mismatch"
"113898",25,61,2,6,3923,0,"4",63,70,0,0,"tt",890," motiva",7,6.79122146272619,"refl","precrit","np","mismatch","np_mismatch"
"113899",25,61,2,6,3923,0,"4",63,70,0,0,"rr",437," motiva",7,6.07993319509559,"refl","precrit","np","mismatch","np_mismatch"
"113901",25,61,2,6,3923,0,"5",70,81,0,0,"ff",222,"ted himself",11,5.40267738187228,"refl","crit","np","mismatch","np_mismatch"
"113908",25,61,2,6,3923,0,"5",70,81,0,0,"tt",1279,"ted himself",11,7.15383380157884,"refl","crit","np","mismatch","np_mismatch"
"113909",25,61,2,6,3923,0,"5",70,81,0,0,"rr",1057,"ted himself",11,6.96318998587024,"refl","crit","np","mismatch","np_mismatch"
"113911",25,61,2,6,3923,0,"6",81,95,0,0,"ff",355," after several",14,5.87211778947542,"refl","spillover","np","mismatch","np_mismatch"
"113918",25,61,2,6,3923,0,"6",81,95,0,0,"tt",1694," after several",14,7.434847875212,"refl","spillover","np","mismatch","np_mismatch"
"113919",25,61,2,6,3923,0,"6",81,95,0,0,"rr",146," after several",14,4.98360662170834,"refl","spillover","np","mismatch","np_mismatch"
"113921",25,61,2,6,3923,0,"7",95,102,0,0,"ff",125," months",7,4.8283137373023,"refl","prefinal","np","mismatch","np_mismatch"
"113928",25,61,2,6,3923,0,"7",95,102,0,0,"tt",867," months",7,6.76503897678054,"refl","prefinal","np","mismatch","np_mismatch"
"113929",25,61,2,6,3923,0,"7",95,102,0,0,"rr",742," months",7,6.60934924316738,"refl","prefinal","np","mismatch","np_mismatch"
"113931",25,61,2,6,3923,0,"8",102,114,0,0,"ff",200," of service.",12,5.29831736654804,"refl","final","np","mismatch","np_mismatch"
"113938",25,61,2,6,3923,0,"8",102,114,0,0,"tt",200," of service.",12,5.29831736654804,"refl","final","np","mismatch","np_mismatch"
"113939",25,61,2,6,3923,0,"8",102,114,0,0,"rr",NA," of service.",12,NA,"refl","final","np","mismatch","np_mismatch"
"114111",25,235,3,3,2599,1,"1",0,22,0,0,"ff",NA,"No skilled businessman",22,NA,"refl","lure","qp","match","qp_match"
"114118",25,235,3,3,2599,1,"1",0,22,0,0,"tt",NA,"No skilled businessman",22,NA,"refl","lure","qp","match","qp_match"
"114119",25,235,3,3,2599,1,"1",0,22,0,0,"rr",NA,"No skilled businessman",22,NA,"refl","lure","qp","match","qp_match"
"114121",25,235,3,3,2599,1,"2",22,39,0,0,"ff",NA," would admit that",17,NA,"refl","matrix.pred","qp","match","qp_match"
"114128",25,235,3,3,2599,1,"2",22,39,0,0,"tt",NA," would admit that",17,NA,"refl","matrix.pred","qp","match","qp_match"
"114129",25,235,3,3,2599,1,"2",22,39,0,0,"rr",NA," would admit that",17,NA,"refl","matrix.pred","qp","match","qp_match"
"114131",25,235,3,3,2599,1,"3",39,65,0,0,"ff",177," inexperienced secretaries",26,5.17614973257383,"refl","target","qp","match","qp_match"
"114138",25,235,3,3,2599,1,"3",39,65,0,0,"tt",527," inexperienced secretaries",26,6.26720054854136,"refl","target","qp","match","qp_match"
"114139",25,235,3,3,2599,1,"3",39,65,0,0,"rr",NA," inexperienced secretaries",26,NA,"refl","target","qp","match","qp_match"
"114141",25,235,3,3,2599,1,"4",65,71,0,0,"ff",NA," confu",6,NA,"refl","precrit","qp","match","qp_match"
"114148",25,235,3,3,2599,1,"4",65,71,0,0,"tt",NA," confu",6,NA,"refl","precrit","qp","match","qp_match"
"114149",25,235,3,3,2599,1,"4",65,71,0,0,"rr",NA," confu",6,NA,"refl","precrit","qp","match","qp_match"
"114151",25,235,3,3,2599,1,"5",71,82,0,0,"ff",408,"sed himself",11,6.01126717440416,"refl","crit","qp","match","qp_match"
"114158",25,235,3,3,2599,1,"5",71,82,0,0,"tt",578,"sed himself",11,6.35957386867238,"refl","crit","qp","match","qp_match"
"114159",25,235,3,3,2599,1,"5",71,82,0,0,"rr",NA,"sed himself",11,NA,"refl","crit","qp","match","qp_match"
"114161",25,235,3,3,2599,1,"6",82,98,0,0,"ff",256," during a weekly",16,5.54517744447956,"refl","spillover","qp","match","qp_match"
"114168",25,235,3,3,2599,1,"6",82,98,0,0,"tt",699," during a weekly",16,6.54965074223381,"refl","spillover","qp","match","qp_match"
"114169",25,235,3,3,2599,1,"6",82,98,0,0,"rr",NA," during a weekly",16,NA,"refl","spillover","qp","match","qp_match"
"114171",25,235,3,3,2599,1,"7",98,105,0,0,"ff",168," office",7,5.12396397940326,"refl","prefinal","qp","match","qp_match"
"114178",25,235,3,3,2599,1,"7",98,105,0,0,"tt",349," office",7,5.85507192220243,"refl","prefinal","qp","match","qp_match"
"114179",25,235,3,3,2599,1,"7",98,105,0,0,"rr",181," office",7,5.19849703126583,"refl","prefinal","qp","match","qp_match"
"114181",25,235,3,3,2599,1,"8",105,114,0,0,"ff",224," meeting.",9,5.41164605185504,"refl","final","qp","match","qp_match"
"114188",25,235,3,3,2599,1,"8",105,114,0,0,"tt",440," meeting.",9,6.08677472691231,"refl","final","qp","match","qp_match"
"114189",25,235,3,3,2599,1,"8",105,114,0,0,"rr",216," meeting.",9,5.37527840768417,"refl","final","qp","match","qp_match"
"114271",25,21,2,10,5193,1,"1",0,28,0,0,"ff",257,"The conservative policewoman",28,5.54907608489522,"refl","lure","np","mismatch","np_mismatch"
"114278",25,21,2,10,5193,1,"1",0,28,0,0,"tt",1708,"The conservative policewoman",28,7.44307837434852,"refl","lure","np","mismatch","np_mismatch"
"114279",25,21,2,10,5193,1,"1",0,28,0,0,"rr",690,"The conservative policewoman",28,6.5366915975913,"refl","lure","np","mismatch","np_mismatch"
"114281",25,21,2,10,5193,1,"2",28,49,0,0,"ff",321," did not imagine that",21,5.77144112313002,"refl","matrix.pred","np","mismatch","np_mismatch"
"114288",25,21,2,10,5193,1,"2",28,49,0,0,"tt",1737," did not imagine that",21,7.4599147662411,"refl","matrix.pred","np","mismatch","np_mismatch"
"114289",25,21,2,10,5193,1,"2",28,49,0,0,"rr",1416," did not imagine that",21,7.25559127425367,"refl","matrix.pred","np","mismatch","np_mismatch"
"114301",25,21,2,10,5193,1,"3",49,71,0,0,"ff",311," the radical feminists",22,5.73979291217923,"refl","target","np","mismatch","np_mismatch"
"114308",25,21,2,10,5193,1,"3",49,71,0,0,"tt",2040," the radical feminists",22,7.62070508683826,"refl","target","np","mismatch","np_mismatch"
"114309",25,21,2,10,5193,1,"3",49,71,0,0,"rr",436," the radical feminists",22,6.07764224334903,"refl","target","np","mismatch","np_mismatch"
"114311",25,21,2,10,5193,1,"4",71,83,0,0,"ff",260," would nomin",12,5.56068163101553,"refl","precrit","np","mismatch","np_mismatch"
"114318",25,21,2,10,5193,1,"4",71,83,0,0,"tt",1175," would nomin",12,7.06902342657826,"refl","precrit","np","mismatch","np_mismatch"
"114319",25,21,2,10,5193,1,"4",71,83,0,0,"rr",915," would nomin",12,6.81892406527552,"refl","precrit","np","mismatch","np_mismatch"
"114321",25,21,2,10,5193,1,"5",83,94,0,0,"ff",209,"ate himself",11,5.34233425196481,"refl","crit","np","mismatch","np_mismatch"
"114328",25,21,2,10,5193,1,"5",83,94,0,0,"tt",942,"ate himself",11,6.84800527457636,"refl","crit","np","mismatch","np_mismatch"
"114329",25,21,2,10,5193,1,"5",83,94,0,0,"rr",733,"ate himself",11,6.59714570188665,"refl","crit","np","mismatch","np_mismatch"
"114331",25,21,2,10,5193,1,"6",94,114,0,0,"ff",201," for the prestigious",20,5.30330490805908,"refl","spillover","np","mismatch","np_mismatch"
"114338",25,21,2,10,5193,1,"6",94,114,0,0,"tt",747," for the prestigious",20,6.61606518513282,"refl","spillover","np","mismatch","np_mismatch"
"114339",25,21,2,10,5193,1,"6",94,114,0,0,"rr",546," for the prestigious",20,6.30261897574491,"refl","spillover","np","mismatch","np_mismatch"
"114341",25,21,2,10,5193,1,"7",114,124,0,0,"ff",301," community",10,5.70711026474888,"refl","prefinal","np","mismatch","np_mismatch"
"114348",25,21,2,10,5193,1,"7",114,124,0,0,"tt",301," community",10,5.70711026474888,"refl","prefinal","np","mismatch","np_mismatch"
"114349",25,21,2,10,5193,1,"7",114,124,0,0,"rr",NA," community",10,NA,"refl","prefinal","np","mismatch","np_mismatch"
"114351",25,21,2,10,5193,1,"8",124,131,0,0,"ff",344," award.",7,5.8406416573734,"refl","final","np","mismatch","np_mismatch"
"114358",25,21,2,10,5193,1,"8",124,131,0,0,"tt",344," award.",7,5.8406416573734,"refl","final","np","mismatch","np_mismatch"
"114359",25,21,2,10,5193,1,"8",124,131,0,0,"rr",NA," award.",7,NA,"refl","final","np","mismatch","np_mismatch"
"114411",25,249,2,2,3957,1,"1",0,27,0,0,"ff",356,"The professional beautician",27,5.87493073085203,"refl","lure","np","mismatch","np_mismatch"
"114418",25,249,2,2,3957,1,"1",0,27,0,0,"tt",2022,"The professional beautician",27,7.61184239958042,"refl","lure","np","mismatch","np_mismatch"
"114419",25,249,2,2,3957,1,"1",0,27,0,0,"rr",904,"The professional beautician",27,6.80682936039218,"refl","lure","np","mismatch","np_mismatch"
"114421",25,249,2,2,3957,1,"2",27,50,0,0,"ff",161," would never imply that",23,5.08140436498446,"refl","matrix.pred","np","mismatch","np_mismatch"
"114428",25,249,2,2,3957,1,"2",27,50,0,0,"tt",1490," would never imply that",23,7.30653139893951,"refl","matrix.pred","np","mismatch","np_mismatch"
"114429",25,249,2,2,3957,1,"2",27,50,0,0,"rr",503," would never imply that",23,6.22059017009974,"refl","matrix.pred","np","mismatch","np_mismatch"
"114431",25,249,2,2,3957,1,"3",50,70,0,0,"ff",483," the vain socialites",20,6.18001665365257,"refl","target","np","mismatch","np_mismatch"
"114438",25,249,2,2,3957,1,"3",50,70,0,0,"tt",1930," the vain socialites",20,7.56527528189893,"refl","target","np","mismatch","np_mismatch"
"114439",25,249,2,2,3957,1,"3",50,70,0,0,"rr",580," the vain socialites",20,6.36302810354046,"refl","target","np","mismatch","np_mismatch"
"114441",25,249,2,2,3957,1,"4",70,78,0,0,"ff",210," humilia",8,5.34710753071747,"refl","precrit","np","mismatch","np_mismatch"
"114448",25,249,2,2,3957,1,"4",70,78,0,0,"tt",1101," humilia",8,7.00397413672268,"refl","precrit","np","mismatch","np_mismatch"
"114449",25,249,2,2,3957,1,"4",70,78,0,0,"rr",459," humilia",8,6.12905021006055,"refl","precrit","np","mismatch","np_mismatch"
"114451",25,249,2,2,3957,1,"5",78,89,0,0,"ff",95,"ted himself",11,4.55387689160054,"refl","crit","np","mismatch","np_mismatch"
"114458",25,249,2,2,3957,1,"5",78,89,0,0,"tt",507,"ted himself",11,6.22851100359118,"refl","crit","np","mismatch","np_mismatch"
"114459",25,249,2,2,3957,1,"5",78,89,0,0,"rr",412,"ted himself",11,6.02102334934953,"refl","crit","np","mismatch","np_mismatch"
"114461",25,249,2,2,3957,1,"6",89,106,0,0,"ff",276," during exclusive",17,5.62040086571715,"refl","spillover","np","mismatch","np_mismatch"
"114468",25,249,2,2,3957,1,"6",89,106,0,0,"tt",2057," during exclusive",17,7.62900388965296,"refl","spillover","np","mismatch","np_mismatch"
"114469",25,249,2,2,3957,1,"6",89,106,0,0,"rr",1497," during exclusive",17,7.31121838441963,"refl","spillover","np","mismatch","np_mismatch"
"114471",25,249,2,2,3957,1,"7",106,111,0,0,"ff",NA," hair",5,NA,"refl","prefinal","np","mismatch","np_mismatch"
"114478",25,249,2,2,3957,1,"7",106,111,0,0,"tt",495," hair",5,6.20455776256869,"refl","prefinal","np","mismatch","np_mismatch"
"114479",25,249,2,2,3957,1,"7",106,111,0,0,"rr",495," hair",5,6.20455776256869,"refl","prefinal","np","mismatch","np_mismatch"
"114481",25,249,2,2,3957,1,"8",111,125,0,0,"ff",173," appointments.",14,5.15329159449778,"refl","final","np","mismatch","np_mismatch"
"114488",25,249,2,2,3957,1,"8",111,125,0,0,"tt",173," appointments.",14,5.15329159449778,"refl","final","np","mismatch","np_mismatch"
"114489",25,249,2,2,3957,1,"8",111,125,0,0,"rr",NA," appointments.",14,NA,"refl","final","np","mismatch","np_mismatch"
"114571",25,200,4,8,3880,0,"1",0,19,0,0,"ff",289,"No pious noblewoman",19,5.66642668811243,"refl","lure","qp","mismatch","qp_mismatch"
"114578",25,200,4,8,3880,0,"1",0,19,0,0,"tt",1834,"No pious noblewoman",19,7.51425465281641,"refl","lure","qp","mismatch","qp_mismatch"
"114579",25,200,4,8,3880,0,"1",0,19,0,0,"rr",1189,"No pious noblewoman",19,7.08086789669078,"refl","lure","qp","mismatch","qp_mismatch"
"114581",25,200,4,8,3880,0,"2",19,38,0,0,"ff",236," would believe that",19,5.46383180502561,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"114588",25,200,4,8,3880,0,"2",19,38,0,0,"tt",1419," would believe that",19,7.25770767716004,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"114589",25,200,4,8,3880,0,"2",19,38,0,0,"rr",NA," would believe that",19,NA,"refl","matrix.pred","qp","mismatch","qp_mismatch"
"114591",25,200,4,8,3880,0,"3",38,50,0,0,"ff",569," devout nuns",12,6.34388043412633,"refl","target","qp","mismatch","qp_mismatch"
"114598",25,200,4,8,3880,0,"3",38,50,0,0,"tt",1550," devout nuns",12,7.34601020991329,"refl","target","qp","mismatch","qp_mismatch"
"114599",25,200,4,8,3880,0,"3",38,50,0,0,"rr",531," devout nuns",12,6.27476202124194,"refl","target","qp","mismatch","qp_mismatch"
